ra,dec,x,y,z,mag
339.302926,-13.666258,0.453669,0.004954,-0.891156,7.973983
43.790131,2.993517,-0.970851,0.188896,0.147535,7.974236
258.857078,14.911302,-0.222775,-0.662653,0.715026,7.974314
125.260132,75.885262,0.812727,-0.347045,0.468011,7.975072
275.122588,9.839783,-0.211503,0.890338,-0.403194,7.975148
106.076455,-50.003666,0.714802,-0.649663,0.258835,7.975329
24.973365,-74.983381,0.903581,-0.145241,0.403046,7.975365
359.260333,40.603066,-0.424513,-0.874284,0.235408,7.975716
85.791599,-81.125058,-0.481028,-0.699809,0.528091,7.976172
128.161771,-68.864466,-0.775001,0.581283,0.247958,7.976607
262.301822,0.934936,-0.012568,-0.593737,0.804561,7.976740
335.712740,33.717416,0.604478,-0.282861,0.744712,7.976822
5.182102,-71.977927,-0.435165,0.857290,-0.275110,7.976836
320.294012,59.051394,-0.793944,0.118726,0.596286,7.976891
95.466639,-33.945676,-0.282182,-0.768417,-0.574377,7.977022
1.578968,47.727274,0.006728,-0.823392,-0.567432,7.977289
56.576901,-47.894318,-0.717327,-0.020258,0.696442,7.977502
55.368022,12.607571,0.380005,-0.924067,0.041188,7.977649
256.089185,-59.021867,-0.038742,0.783861,-0.619726,7.978159
183.257669,59.720100,-0.501423,-0.864688,-0.029835,7.978178
131.102824,-18.010262,0.443831,-0.499222,0.744172,7.978420
234.408384,-9.045069,0.326949,-0.869323,-0.370650,7.978506
281.429693,-8.531580,-0.159443,0.606309,-0.779081,7.978650
245.835404,-44.166641,0.691097,0.699132,-0.183301,7.978788
269.925092,-12.348797,0.945614,-0.243346,0.215861,7.978802
336.904123,34.000046,0.618757,0.580734,0.529044,7.978826
104.578350,13.250872,-0.478059,-0.609649,0.632287,7.979177
28.201671,-56.371630,-0.981772,0.071464,0.176114,7.979425
93.596929,-6.854114,0.669391,-0.509773,-0.540413,7.979449
251.668691,-59.043077,-0.751775,-0.267013,-0.602942,7.979608
277.906473,-19.088620,0.120625,0.964043,-0.236793,7.979889
45.714067,-72.456700,0.157082,-0.967382,0.198737,7.980002
288.916969,41.042441,-0.973846,0.107119,-0.200371,7.980056
229.312825,20.996380,0.544548,-0.012766,0.838633,7.980307
216.549950,19.209301,-0.913439,0.204208,0.352035,7.980579
143.853010,-59.205446,-0.698818,0.542639,-0.466044,7.980743
105.606798,-3.321310,-0.349770,0.919624,0.178752,7.980859
149.986504,87.105529,0.450369,-0.473040,-0.757232,7.980926
309.606272,-60.610294,0.096153,-0.598114,0.795622,7.981169
85.853034,0.175201,-0.506910,-0.844191,0.174306,7.981465
14.321281,60.338949,0.145889,-0.783409,-0.604142,7.981526
233.098629,-55.816035,0.604716,0.432418,0.668829,7.982637
107.521536,65.970105,-0.760059,-0.649845,0.003341,7.983114
157.826551,87.270812,0.564158,0.522330,-0.639450,7.983537
342.396183,-53.309421,0.994539,-0.037230,-0.097499,7.983590
89.696702,25.257964,-0.159355,0.979289,0.124896,7.983671
98.743183,12.538851,-0.215206,-0.976181,-0.027516,7.984165
339.658786,33.544827,-0.494355,-0.189913,0.848260,7.984497
206.619603,-33.774306,-0.530184,0.470203,-0.705560,7.984798
160.421039,-15.679256,0.979700,0.198404,-0.028704,7.985692
236.701662,-25.973133,-0.313154,-0.589111,-0.744904,7.985819
146.235447,3.370711,0.146870,-0.962728,-0.227119,7.985850
22.796316,-9.312540,0.688630,0.716410,-0.112002,7.985870
347.148651,56.901583,-0.002499,0.938366,0.345635,7.986166
304.769685,-75.672284,-0.962084,-0.033877,-0.270642,7.986288
33.818339,-32.466255,-0.367505,0.335013,-0.867587,7.986661
306.740411,-15.907861,-0.413132,0.888759,0.198569,7.986898
340.748988,-9.154592,-0.109449,-0.957486,-0.266910,7.987362
136.638839,-53.037157,0.019057,0.932162,-0.361539,7.987854
134.400899,5.895875,-0.715540,0.587662,-0.377699,7.987915
211.410852,-18.072550,-0.429605,-0.569062,0.701148,7.987944
259.542227,7.124191,-0.235386,0.623779,0.745314,7.987975
173.337012,-23.136894,0.351679,0.215334,0.911018,7.988474
322.576976,2.793312,0.502260,-0.794519,0.341283,7.988646
114.216198,12.078754,0.385809,0.794757,-0.468522,7.988754
231.560306,-66.316224,-0.572410,0.747917,0.336105,7.988798
217.722936,-40.005599,0.388704,0.547068,-0.741367,7.989107
53.927879,-53.206224,0.849982,0.487575,-0.199504,7.989186
35.441459,58.573341,0.278027,0.339031,0.898754,7.989279
296.736838,-2.270326,-0.092184,-0.637225,-0.765145,7.989283
126.522395,-11.984209,0.545795,0.632293,0.549831,7.989701
98.202318,-8.872242,0.585080,0.618237,-0.524848,7.989770
43.768052,42.725633,0.301927,-0.065695,-0.951065,7.989875
316.085578,-27.531483,0.256372,-0.690485,-0.676390,7.989995
142.598480,12.939281,-0.314064,-0.876715,0.364328,7.990336
179.798000,-65.298702,0.583328,0.519116,-0.624697,7.990346
220.884517,-46.426746,-0.431484,-0.633734,-0.642030,7.990893
341.610385,58.715239,0.381508,-0.411511,0.827714,7.991235
263.917424,-56.348828,0.979825,0.023169,0.198512,7.991458
21.730860,16.407935,0.739097,-0.196844,-0.644196,7.991475
113.089307,17.883681,0.568679,-0.004566,-0.822547,7.991616
205.111656,-50.691582,-0.560208,-0.717866,-0.413322,7.991697
86.516125,21.285178,-0.092857,0.755296,0.648773,7.991797
351.891638,29.234135,-0.573365,-0.019078,-0.819078,7.991974
165.581602,-15.529641,0.594012,-0.784657,-0.177379,7.992130
97.667228,25.884304,-0.702600,-0.200405,0.682782,7.992184
359.779048,41.170573,0.063047,-0.943982,-0.323918,7.992295
23.401854,40.995018,0.157513,0.975482,-0.153702,7.992325
159.618302,25.914980,-0.584268,0.402232,0.704869,7.992732
211.988659,-25.046755,-0.068537,-0.993945,0.085880,7.992842
160.304102,-57.043825,-0.876874,-0.072839,-0.475170,7.993216
174.520961,3.621909,-0.143540,0.875155,-0.462060,7.993329
356.453330,28.176921,0.116611,0.988404,0.097259,7.993483
275.864409,24.421066,0.626815,-0.424923,-0.653103,7.993563
152.836605,-18.287365,-0.382700,0.754591,0.533041,7.993666
274.749890,11.670485,-0.086861,-0.618761,-0.780763,7.993773
285.766399,69.304734,-0.975171,0.116133,0.188560,7.993953
131.890661,-3.954703,-0.686156,0.038624,0.726428,7.993968
185.345472,-12.780886,-0.977045,0.008300,-0.212874,7.994152
211.605678,27.726597,0.372736,0.768037,0.520756,7.994282
260.198044,40.754523,0.847194,-0.524265,0.086075,7.994380
344.391538,-33.915951,-0.302472,0.741866,-0.598453,7.994683
255.055436,49.471725,-0.584020,-0.388023,-0.712993,7.995067
29.601916,40.913633,0.240183,0.967989,-0.072863,7.995096
88.670127,-3.482185,-0.717537,-0.611191,0.334045,7.995393
281.157733,-31.400645,-0.014808,-0.999774,0.015280,7.995451
177.553957,34.789458,0.052501,-0.971806,-0.229864,7.995504
260.935703,47.270849,0.972611,0.180518,-0.146431,7.995562
268.001158,31.120309,-0.544102,-0.786816,-0.291331,7.995597
16.288141,11.678057,-0.527514,-0.345744,-0.776009,7.995692
200.050438,60.386117,-0.407236,0.650556,-0.641043,7.995809
181.344755,31.210328,0.633026,-0.746726,-0.204153,7.995829
266.498278,-28.678305,0.790039,-0.470460,0.393073,7.995930
30.188103,9.211875,-0.328696,0.920496,0.211298,7.996271
76.188116,3.568624,-0.640709,-0.646494,-0.414171,7.996357
286.817310,3.149728,0.595906,0.803013,-0.008135,7.996732
43.324753,78.670835,-0.784712,0.605937,-0.130645,7.996867
302.062778,40.368574,-0.794079,-0.403249,0.454784,7.996897
285.711066,-3.042985,0.980139,-0.172150,-0.098448,7.997021
228.401204,13.115457,-0.506487,0.686355,0.521908,7.997147
195.321461,-43.683866,0.818459,0.493636,0.294021,7.997151
64.631805,12.566638,-0.227156,0.973858,0.000267,7.997260
207.462068,14.883297,-0.674165,-0.079207,0.734321,7.997922
160.969380,27.401692,0.471141,0.437292,0.766030,7.998076
304.875642,-44.753954,-0.709628,-0.100838,-0.697324,7.998182
37.911436,21.684904,-0.932061,-0.200928,0.301480,7.998229
123.543063,-65.916138,0.521699,0.851205,-0.057277,7.998335
273.739611,18.474480,-0.849212,-0.380305,-0.366343,7.999094
142.664456,-66.188522,0.268119,0.939448,0.213422,7.999229
281.650749,12.117000,0.414500,-0.799679,-0.434399,7.999268
51.593984,37.013082,0.185651,0.751165,-0.633470,7.999520
347.306629,31.839858,-0.145792,0.899743,0.411347,7.999560
251.125421,-3.132708,-0.979630,0.200613,-0.008885,7.999652
264.868819,-41.134879,-0.537033,-0.792165,0.289950,7.999981
